Year Month Day Latitude Longitude Size
1995 6 15 63.485 -124.402 428100.00
1995 8 3 63.098 -116.748 1000.00
1995 6 18 56.48 -101.13 31682.20
1995 6 11 63.121 -139.594 227.58
1995 6 14 57.6587 -111.2186 486.10
1995 6 15 62.817 -134.9 1395.56
1995 6 14 53.7679 -90.9139 360.00
1995 6 12 55.19 -95.42 16646.70
1995 6 14 51.513 -94.686 5040.00
1995 8 20 50.0087 -85.1578 2377.00
1995 6 19 48.806 -76.575 14000.00
1995 6 18 51.221 -77.464 51000.00
1995 6 23 63.103 -124.32 4150.00
1995 6 18 57.589 -103.323 2314.00
1995 6 19 48.844 -92.5366 933.00
1995 6 26 56.287 -102.073 3700.00
1995 6 15 53.0169 -89.3882 6500.00
1995 6 30 51.449 -75.08 210.00
1995 6 13 53.0485 -90.904 18900.00
1995 6 14 53.8503 -91.001 3150.00
1995 5 28 57.495 -109.208 35000.00
1995 8 2 64.1 -120.75 16000.00
1995 6 18 56.98 -99.02 3681.40
1995 6 14 56.703 -102.823 3500.00
1995 5 28 58.2076 -118.5411 2920.10
1995 5 28 56.13 -108.094 3000.00
1995 6 30 51.743 -74.525 420.00
1995 6 5 58.12 -106.094 97345.00
1995 6 21 55.682 -102.375 350.00
1995 8 1 48.748 -65.148 18600.00
1995 6 16 52.078 -87.0832 2300.00
1995 8 6 49.3867 -81.7509 210.00
1995 5 31 52.6714 -92.9187 1980.00
1995 6 23 63.004 -125.357 14000.00
1995 7 8 53.82 -96.95 356.30
1995 8 20 48.5387 -84.7037 1995.00
1995 4 28 61.491 -118.133 200.00
1995 6 18 61.909 -134.967 12889.09
1995 6 14 52.5002 -90.9155 200.00
1995 8 20 49.7703 -86.4903 3300.00
1995 5 31 54.776 -104.177 200.00
1995 6 13 52.9614 -91.072 3940.00
1995 6 28 52.019 -75.857 441.00
1995 6 10 63.808 -135.293 722.94
1995 8 6 53.314 -73.508 694.00
1995 8 9 48.586 -91.3661 598.00
1995 6 18 53.2474 -92.0484 2325.00
1995 5 30 49.4647 -90.2605 846.00
1995 6 18 56.42 -100.31 8670.10
1995 6 30 51.506 -73.825 800.00
1995 6 17 52.7202 -94.5101 500.00
1995 6 19 48.9656 -91.1829 2595.00
1995 6 12 62.558 -136.782 58851.73
1995 6 25 54.559 -76.552 28600.00
1995 7 28 52.076 -73.896 462.00
1995 6 15 62.773 -124.566 119000.00
1995 6 27 56.156 -103.479 200.00
1995 6 16 58.625 -108.927 400.00
1995 6 20 56.57 -100.56 15583.60
1995 6 15 56 -95.92 1933.00
1995 6 19 62.05 -138.317 4814.13
1995 6 23 63.14 -124.464 16000.00
1995 6 23 56.37 -98.5 83512.30
1995 6 16 50.5291 -92.2734 6393.00
1995 6 3 54.83 -99.02 539.70
1995 5 17 53.68 -100.38 297.50
1995 6 20 50.4318 -93.3872 280.00
1995 5 30 52.7491 -89.6743 6598.00
1995 6 21 54.03 -95.33 8241.70
1995 6 13 55.08 -96.08 6475.40
1995 5 12 63.644 -140.189 1006.78
1995 6 20 49.734 -91.8274 1544.00
1995 5 28 57.151 -109.198 200.00
1995 8 11 65.476 -126.873 200.00
1995 6 29 51.444 -75.948 3200.00
1995 6 15 52.9732 -94.7498 19288.00
1995 7 2 65.24 -121.612 1700.00
1995 4 27 63.775 -137.514 316.58
1995 6 24 51.573 -76.889 5861.00
1995 6 5 58.8105 -118.6789 286.70
1995 6 19 49.2709 -91.4535 920.00
1995 8 10 50.045 -72.091 485.00
1995 6 20 50.4703 -82.2893 1475.00
1995 6 16 53.4516 -90.824 2500.00
1995 8 10 52.076 -72.645 300.00
1995 6 17 51.9933 -89.2648 5800.00
1995 5 28 59.0689 -115.4553 5692.10
1995 7 18 64.781 -119.421 550.00
1995 8 20 48.3331 -83.6513 6339.50
1995 5 29 56.995 -109.25 246000.00
1995 6 18 55.76 -102.521 33000.00
1995 8 10 51.772 -72.025 778.00
1995 8 9 50.098 -81.6362 3040.00
1995 6 6 65.053 -125.943 58500.00
1995 6 2 52.0053 -90.8948 2379.00
1995 6 18 53.7173 -91.7332 467.00
1995 5 31 52.7927 -88.0455 12700.00
1995 6 18 56.96 -100.35 20169.20
1995 6 18 56.005 -103.99 500.00
1995 6 13 53.8051 -84.988 3000.00
1995 6 13 52.4391 -89.3259 1500.00
1995 6 14 53.5 -95.08 11019.30
1995 6 14 54.258 -79.154 62150.00
1995 5 31 54.6 -99.12 2219.00
1995 6 13 52.7626 -90.5324 450.00
1995 6 21 53.8 -99.05 324.60
1995 6 13 61.45 -136.433 8679.20
1995 6 23 64.18 -123.68 4600.00
1995 6 19 50.7327 -89.7562 885.00
1995 6 14 54.27 -96.05 2149.90
1995 6 11 64.211 -140.891 788.81
1995 6 19 62.317 -138.567 15322.51
1995 5 29 56.891 -108.635 12000.00
1995 8 18 62.074 -121.476 6800.00
1995 6 21 55.68 -100.39 37557.60
1995 6 13 53.2979 -91.327 16300.00
1995 6 17 61.666 -108.997 200.00
1995 6 18 52.477 -91.7603 1200.00
1995 6 21 62.867 -136.483 1193.98
1995 6 20 53.7766 -93.3111 2674.00
1995 8 10 48.2169 -90.8124 4217.00
1995 5 28 58.745 -106.865 27911.00
1995 8 9 48.3144 -91.2534 25085.20
1995 6 21 54.75 -106.125 106500.00
1995 6 10 57.172 -102.01 5600.00
1995 8 6 54.89 -97.38 283.90
1995 6 13 54.98 -101.11 2523.30
1995 7 1 65.808 -131.245 5000.00
1995 6 28 54.659 -75.798 217.00
1995 5 28 56.0806 -112.2983 132678.70
1995 6 24 55.22 -96.25 596.20
1995 5 30 53.833 -109.677 332.00
1995 7 1 56.91 -94.4 762.60
1995 6 15 53.4419 -90.3426 33400.00
1995 6 15 55.714 -102.885 1600.00
1995 6 23 63.765 -125.598 8500.00
1995 6 17 53.43 -95.63 14889.50
1995 6 19 53.103 -78.394 5181.00
1995 6 19 55.92 -101.92 9987.20
1995 7 20 59.676 -114.118 1124.00
1995 6 19 61.292 -137.458 643.16
1995 5 7 56.833 -121.133 1000.00
1995 5 31 55.807 -104.073 92000.00
1995 6 19 55.52 -101.45 33896.20
1995 4 19 51.88 -98.28 446.10
1995 6 10 57.474 -102.635 200.00
1995 6 14 54.776 -102.469 650.00
1995 6 10 57.02 -101.03 3797.50
1995 6 21 56.08 -94.23 3766.90
1995 8 10 49.3733 -85.7396 220.00
1995 5 30 52.1478 -93.7088 5089.00
1995 7 17 62.264 -121.105 145000.00
1995 8 20 48.679 -65.698 6925.00
1995 5 28 55.162 -106.552 72000.00
1995 5 29 54.958 -107.094 4002.00
1995 6 20 49.0689 -91.1723 295.00
1995 6 14 55.385 -103.396 13000.00
1995 5 23 56.7244 -116.5429 7035.70
1995 5 30 51.9415 -93.6328 795.00
1995 5 31 54.505 -106.698 20000.00
1995 6 13 53.7741 -91.3081 580.00
1995 6 17 52.2288 -92.47 275.00
1995 5 2 55.8118 -110.0082 13850.20
1995 6 14 61.771 -120.212 267000.00
1995 6 3 55.38 -106.969 3900.00
1995 6 18 56.25 -100.51 948.30
1995 6 13 51.1753 -87.0458 12800.00
1995 6 21 53.8 -99.08 345.80
1995 6 11 63.19 -137.59 2730.08
1995 6 14 52.5033 -89.8067 4300.00
1995 6 19 55.089 -104.219 300.00
1995 6 20 53.1572 -92.2567 325.00
1995 6 17 55.39 -99.59 2760.20
1995 6 9 62.683 -135.283 11818.32
1995 5 6 57.4991 -114.722 496.20
1995 8 9 51.017 -87.0071 113152.00
1995 8 10 49.954 -71.882 566.00
1995 5 13 60.877 -112.783 15996.00
1995 6 28 49.854 -73.311 1338.00
1995 6 14 53.0174 -91.2037 3600.00
1995 6 28 53.398 -75.805 1970.00
1995 5 8 58.7196 -118.9532 3448.60
1995 6 10 59.055 -131.536 6178.00
1995 6 22 63.148 -124.362 1700.00
1995 5 16 53.83 -101.23 229.70
1995 6 28 57.099 -103.115 400.00
1995 6 21 54.78 -98.93 2574.40
1995 5 30 53.6379 -106.5942 375.00
1995 6 14 56.537 -109.885 1274.00
1995 6 25 63.537 -117.274 2000.00
1995 6 19 63.347 -138.35 2749.71
1995 6 19 58.307 -104.969 840.00
1995 6 15 63.507 -123.813 1000.00
1995 5 29 58.156 -109.229 390.00
1995 6 13 52.9204 -90.3449 500.00
1995 5 29 52.1517 -92.9035 379.00
1995 6 28 53.401 -75.912 390.00
1995 6 18 56.81 -98.63 28588.70
1995 6 2 56.0887 -116.5279 1815.00
1995 5 28 57.245 -107.958 7230.00
1995 6 20 50.3476 -81.9627 325.00
1995 6 19 49.7973 -91.4716 978.00
1995 7 4 50.3603 -80.768 33344.00
1995 8 12 52.33 -61.17 200.00
1995 5 30 56.08 -100.81 1132.10
1995 6 16 55 -94.85 4325.30
1995 4 27 59.112 -118.0314 200.00
1995 5 30 52.0907 -93.6335 845.00
1995 6 18 56.2 -101.83 44926.60
1995 8 9 49.8044 -90.1718 7282.00
1995 6 15 53.2036 -89.8523 1850.00
1995 6 20 55.672 -104.323 1800.00
1995 6 19 62.1 -138.117 948.14
1995 6 19 50.643 -88.1102 293.00
1995 6 22 49.8162 -80.7776 1092.00
1995 6 16 55.95 -95.58 8315.00
1995 6 12 63.671 -133.882 5042.27
1995 6 30 51.633 -74.344 359.00
1995 7 11 55.828 -102.208 3100.00
1995 6 28 53.197 -75.629 1952.00
1995 5 28 53.098 -124.285 2293.30
1995 6 21 50.5564 -90.0282 377.90
1995 6 23 61.336 -125.39 1050.00
1995 6 19 51.0629 -88.3771 300.00
1995 5 31 54.31 -98.27 634.40
1995 6 24 55.22 -95.92 2242.40
1995 6 24 48.8619 -85.8752 821.00
1995 6 30 50.303 -74.709 400.00
1995 6 18 53.6509 -92.0272 5499.00
1995 5 27 58.8617 -117.0108 33558.20
1995 8 20 48.3872 -84.7781 7810.00
1995 6 17 55.22 -99.68 2287.20
1995 8 12 48.59 -65.549 950.00
1995 5 27 64.584 -126.664 53000.00
1995 5 28 57.141 -109.052 12000.00
1995 6 23 61.65 -123.95 2000.00
1995 6 13 51.9346 -81.9745 1250.00
1995 6 10 66.469 -132.189 3100.00
1995 6 14 60.185 -113.435 2720.00
1995 6 23 61.598 -125.179 580.00
1995 6 21 55.62 -102.073 2300.00
1995 6 15 53.5337 -88.5163 15800.00
1995 7 4 55.828 -102.865 300.00
1995 6 11 58.733 -132.717 15188.00
1995 8 16 48.68 -70.317 47709.00
1995 6 21 53.72 -99.4 349.10
1995 6 16 54.85 -95.67 3880.80
1995 6 28 49.025 -73.199 1217.00
1995 6 27 55.77 -99.1 789.30
1995 6 16 50.876 -78.552 41875.00
1995 6 17 51.3632 -92.9138 8482.00
1995 5 31 55.359 -104.208 2000.00
1995 7 28 53.318 -73.909 750.00
1995 6 18 55.412 -102.448 22700.00
1995 6 20 50.2694 -93.5402 200.00
1995 8 6 53.619 -70.197 2151.00
1995 6 20 57.21 -99.51 42839.60
1995 5 31 52.6112 -92.935 13113.00
1995 8 8 53.379 -73.164 23105.00
1995 6 4 54.47 -93.87 28424.00
1995 6 13 55.787 -109.469 5600.00
1995 6 18 55.828 -102.208 2000.00
1995 6 28 53.421 -73.715 794.00
1995 5 13 57.357 -110.374 237.00
1995 6 12 54.02 -93.5 2014.00
1995 6 21 62.67 -132.763 515.29
1995 6 18 52.7711 -93.9338 700.00
1995 6 19 51.0935 -88.021 360.00
1995 6 20 53.85 -97.63 3163.90
1995 6 14 56.06 -100.68 41664.90
1995 5 9 55.633 -120.683 272.00
1995 7 18 57 -97.58 12135.40
1995 6 19 53.0151 -88.9453 3500.00
1995 5 28 58.339 -109.458 3590.00
1995 5 31 54.74 -100.36 7206.40
1995 6 13 51.8794 -88.5181 9200.00
1995 5 29 53.287 -104.677 28400.00
1995 8 3 64.491 -123.263 800.00
1995 5 27 58.8035 -115.6379 129408.90
1995 5 28 56.016 -107.906 100000.00
1995 6 30 48.058 -75.214 335.00
1995 6 2 55.844 -109.979 9790.00
1995 6 11 58.75 -132.667 3625.00
1995 5 28 58.422 -107.219 3656.00
1995 5 28 58.49 -109.604 15300.00
1995 9 11 58.8177 -118.721 215.30
1995 6 21 50.4032 -89.1741 390.00
1995 6 18 56.682 -103.25 10700.00
1995 5 30 53.912 -109.823 426.00
1995 7 16 54.65 -96.72 800.60
1995 6 13 55.07 -96.17 524.10
1995 6 19 50.1847 -81.3222 10767.00
1995 5 30 52.15 -92.9635 7482.00
1995 8 17 52.418 -66.628 1500.00
1995 6 29 62.713 -121.754 438000.00
1995 6 18 55.93 -101.15 37282.10
1995 5 29 54.63 -107.583 51580.00
1995 7 3 56.24 -96.89 42313.90
1995 7 8 63.709 -133.963 2410.88
1995 8 1 51.41 -73.616 16000.00
1995 5 29 56.4 -100.88 17719.20
1995 6 17 50.9183 -94.764 958.00
1995 6 22 60.85 -124.083 4450.00
1995 6 15 52.8322 -90.0385 670.00
1995 5 30 52.8545 -89.7848 3600.00
1995 6 19 50.5141 -88.3893 430.00
1995 6 12 54.56 -94.84 10462.60
1996 6 13 50.292 -78.958 1573.00
1996 8 4 50.625 -78.708 592.00
1996 8 4 51.875 -75.708 297.00
1996 6 12 51.4382 -89.7769 3750.00
1996 5 2 55.4814 -116.1119 240.00
1996 6 12 50.202 -90.2465 1476.00
1996 6 18 61.867 -136.95 19379.97
1996 6 16 50.2742 -89.7436 1390.00
1996 7 25 51.792 -76.792 862.00
1996 6 16 50.6627 -83.2426 3425.00
1996 8 2 53.08 -64.91 768.00
1996 8 31 50.375 -64.125 1370.00
1996 6 13 50.9109 -90.1764 424.00
1996 7 12 58.15 -100.87 605.40
1996 6 12 50.8388 -88.9528 649.90
1996 6 12 51.375 -78.208 2429.00
1996 6 11 46.98 -66.53 590.00
1996 7 16 61.917 -109.033 800.00
1996 6 12 52.9274 -90.0692 7700.00
1996 6 10 52.0967 -93.9488 2430.00
1996 6 13 50.125 -75.375 714.00
1996 8 2 50.542 -70.208 303.00
1996 6 10 54.07 -95.9 9384.10
1996 6 12 50.6389 -86.6677 2376.00
1996 6 30 59.487 -104.586 840.00
1996 8 26 58.18 -101.98 8330.40
1996 7 26 54.708 -66.958 2837.00
1996 6 13 49.8548 -90.4054 7410.00
1996 6 12 51.3951 -89.3674 585.00
1996 5 25 52.83 -100.67 373.50
1996 6 12 50.375 -73.042 281.00
1996 7 12 58.15 -100.78 499.60
1996 6 12 52.6011 -88.3215 600.00
1996 6 12 48.875 -70.375 336.00
1996 7 23 54.958 -76.208 69444.00
1996 6 12 49.767 -91.5628 16727.00
1996 6 28 63.883 -118.667 2600.00
1996 6 12 49.042 -70.542 3445.00
1996 6 8 52.1851 -90.2778 1200.00
1996 7 1 62.953 -113.349 830.00
1996 6 13 52.4134 -87.072 220.00
1996 8 5 53.63 -66.13 4800.00
1996 6 10 55.48 -94.3 366.90
1996 6 12 51.042 -70.292 200.00
1996 7 28 58.202 -102.029 3500.00
1996 7 12 52.042 -76.292 1777.00
1996 6 12 51.292 -78.458 2036.00
1996 7 13 54.96 -94.07 1043.20
1996 7 22 55.38 -95.92 2121.60
1996 6 12 53.8399 -93.0836 1997.00
1996 8 3 53.05 -60.92 1500.00
1996 6 10 52.2639 -93.8279 465.00
1996 6 28 62.217 -120.083 1000.00
1996 6 27 65.967 -121.8 2000.00
1996 6 12 52.7286 -88.1624 2400.00
1996 6 1 63.868 -115.415 10146.00
1996 6 20 66.35 -137.083 577.32
1996 7 2 66.768 -125.59 1350.00
1996 7 14 55.57 -95.74 1803.70
1996 8 1 50.717 -121.95 435.00
1996 6 3 47.53 -65.25 725.00
1996 8 3 52.042 -76.625 331.00
1996 6 12 50.792 -73.458 452.00
1996 6 12 50.524 -89.4336 720.00
1996 6 12 50.958 -71.792 642.00
1996 6 12 50.208 -72.042 1130.00
1996 6 11 50.6749 -88.4789 3645.00
1996 6 8 52.6966 -90.6013 2500.00
1996 6 11 50.8902 -87.4621 705.00
1996 6 27 60.533 -120.967 7169.00
1996 6 8 52.8159 -90.9746 3000.00
1996 6 28 64.089 -114.262 250.00
1996 6 11 48.4601 -91.7286 1780.00
1996 6 28 63.44 -112.394 250.00
1996 6 13 51.375 -69.542 15771.00
1996 6 12 50.542 -72.708 896.00
1996 6 12 50.458 -73.208 1190.00
1996 6 11 60.334 -113.349 9977.00
1996 6 12 51.1155 -87.3357 437.00
1996 7 27 58.804 -102.631 460.00
1996 6 22 66.75 -137.033 1880.10
1996 6 12 51.792 -77.625 11730.00
1996 6 12 51.6053 -88.1046 4000.00
1996 6 12 50.0931 -90.3996 1110.00
1996 6 27 63.408 -114.653 400.00
1996 7 29 64.251 -140.05 509.95
1996 6 27 60.04 -117.687 1783.00
1996 8 2 50.792 -79.458 634.00
1996 6 22 66.583 -136.9 2522.33
1996 6 21 67.017 -131.45 400.00
1996 7 12 58.23 -101.13 2716.50
1996 6 30 58.367 -123.45 1125.00
1996 6 14 52.2204 -95.1446 250.00
1996 7 27 59.8411 -117.6968 452.00
1996 6 25 64.6 -126.783 900.00
1996 6 19 65.717 -138.133 1755.53
1996 6 1 47.5672 -81.1861 255.00
1996 6 12 49.1119 -90.184 750.00
1996 6 21 51.208 -69.708 7467.00
1996 6 27 61.577 -124.183 4161.00
1996 6 26 61.085 -123.719 3085.00
1996 6 28 60.45 -119.067 1000.00
1996 8 4 52 -60.42 1200.00
1996 6 12 50.292 -76.125 337.00
1996 6 8 52.328 -89.9864 550.00
1996 8 13 66.594 -123.117 300.00
1996 8 4 54.7 -60.25 15000.00
1996 7 25 54.625 -77.958 12492.00
1996 6 12 49.228 -88.9984 6950.00
1996 6 11 51.7711 -90.152 3230.00
1996 7 27 60.297 -106.255 3000.00
1996 7 28 60.321 -107.089 2500.00
1996 6 27 51.125 -69.042 4022.00
1996 8 4 51.292 -58.708 533.00
1996 6 27 65.55 -120.583 900.00
1996 7 29 64.95 -133.667 211.32
1996 6 13 50.708 -74.625 8915.00
1996 8 3 51.542 -72.292 1396.00
1996 6 12 51.042 -70.542 271.00
1996 6 12 51.208 -78.042 12377.00
1996 6 27 63.29 -114.369 400.00
1996 6 28 52.34 -61.53 777.00
1996 8 6 53.87 -60.77 334.00
1996 6 26 59.917 -124.167 8400.00
1996 6 27 63.682 -115.671 200.00
1996 6 11 53.82 -95.43 16531.40
1996 6 12 50.702 -87.2761 14302.00
1996 7 1 63.192 -113.77 2200.00
1996 6 12 50.3268 -90.1971 5764.00
1996 7 8 66.267 -135.054 447.63
1996 6 12 51.125 -69.708 15373.00
1996 8 3 56.5 -98.88 426.00
1996 6 27 52.9 -67.08 3000.00
1996 6 24 65.983 -125.133 800.00
1996 6 27 63.353 -114.638 5000.00
1996 6 12 49.2811 -86.8144 17120.00
1996 6 12 48.9034 -91.9766 725.00
1996 8 2 65.617 -135.5 699.25
1996 8 2 52.9 -65.03 3072.00
1996 7 22 55.84 -96.01 346.60
1996 6 9 52.6936 -90.2551 14930.00
1996 6 9 49.2526 -90.0523 628.00
1996 8 4 50.125 -69.208 231.00
1996 6 10 49.8295 -87.3128 250.00
1996 6 30 59.883 -113.743 3600.00
1996 8 1 53.958 -70.125 15000.00
1996 6 13 50.7678 -88.2266 881.00
1996 6 15 50.6032 -80.7951 2000.00
1996 7 31 53.3617 -84.3777 350.00
1996 6 10 53.3614 -93.7288 2495.00
1996 6 17 49.1096 -90.0882 1029.00
1996 6 20 59.532 -107.949 459.00
1996 6 15 61.767 -140.867 1826.25
1996 6 12 52.0237 -87.3133 8649.90
1996 6 28 61 -116.75 13369.00
1996 6 12 49.5608 -90.1445 2127.00
1996 6 9 52.28 -95.35 9357.50
1996 6 2 47.958 -73.208 2056.00
1996 6 15 50.5526 -79.8355 2710.00
1996 8 3 51.458 -72.458 718.00
1996 7 31 50.5804 -79.9195 4900.00
1996 7 11 53.9747 -89.0812 465.00
1996 6 12 50.533 -88.9542 356.00
1996 6 1 50.542 -63.542 344.00
1996 6 12 49.6806 -90.2622 850.00
1996 6 12 49.5062 -90.5068 900.00
1996 6 17 53.792 -77.542 572.00
1996 8 4 53.4 -64.08 200.00
1996 8 3 52.208 -76.708 1258.00
1996 6 12 51.1021 -88.064 8364.00
1996 6 10 52.596 -94.373 1459.00
1996 6 23 64.552 -140.16 369.28
1996 6 26 62.227 -123.752 2646.00
1996 6 10 53.1689 -93.5834 1162.00
1996 6 13 49.9851 -89.7969 7102.00
1996 6 12 48.8377 -89.1872 799.50
1996 6 12 51.4467 -88.7915 5175.00
1996 7 12 65.667 -134.5 20877.89
1996 6 28 61.692 -118.769 2236.00
1996 6 12 50.375 -71.542 389.00
1996 6 12 51.208 -74.208 8052.00
1996 6 27 64.733 -123.483 1000.00
1996 8 15 57.22 -96.94 973.70
1996 6 13 49.958 -74.458 604.00
1996 6 10 53.1088 -87.8589 8020.00
1996 6 12 50.958 -75.042 15258.00
1996 6 12 50.292 -72.375 535.00
1996 6 11 50.208 -75.542 1562.00
1996 6 10 52.4956 -94.8191 375.00
1996 6 12 50.6678 -91.677 367.00
1996 6 13 49.8795 -91.5664 3727.00
1996 6 11 50.375 -75.792 23353.00
1996 6 26 64.733 -124.283 600.00
1996 6 12 50.9233 -90.7449 2000.00
1996 6 27 60.617 -119.917 14029.00
1996 7 27 60.403 -106.015 10000.00
1996 6 29 60.533 -116.25 2067.00
1996 7 19 65.643 -136.691 978.37
1996 6 26 65.083 -124.367 300.00
1996 6 27 61.639 -124.268 5000.00
1996 6 11 50.042 -76.458 881.00
1996 6 14 50.7285 -90.074 385.00
1996 6 20 61.95 -140.567 347.29
1996 6 8 55.91 -93.9 741.50
1996 6 13 49.542 -70.625 301.00
1996 6 8 53.2643 -87.2923 4325.00
1996 6 11 52.815 -93.2448 4722.00
1996 6 12 49.208 -70.625 259.00
1996 6 12 52.042 -77.292 312.00
1996 8 5 54.92 -61.42 3200.00
1996 6 30 54.0008 -88.5485 2850.00
1996 6 12 50.042 -70.958 627.00
1996 7 23 55.042 -76.208 28313.00
1996 7 25 67.885 -132.656 1000.00
1996 6 15 50.958 -75.542 1269.00
1996 6 12 51.789 -88.5586 2800.00
1996 7 8 66.249 -135.027 632.01
1996 6 11 49.6352 -91.8436 3120.00
1996 6 27 59.952 -124.869 750.00
1996 6 12 50.625 -74.292 201.00
1996 7 8 66.31 -138.887 379.64
1996 6 12 50.542 -73.042 963.00
1996 6 27 52.875 -67.042 1247.00
1996 6 30 56.583 -104.359 300.00
1996 6 11 52.7741 -94.512 2465.00
1996 6 21 63.387 -132.359 1870.67
1996 6 12 52.125 -76.042 1424.00
1996 6 12 50.4705 -89.8114 1315.00
1996 6 12 51.042 -73.958 2912.00
1996 6 12 49.3798 -87.2824 12525.00
1996 7 12 57.55 -100.57 1471.10
1996 8 3 51.042 -78.208 4066.00
1996 6 24 65.917 -125 10500.00
1996 8 3 53.4 -66.65 4400.00
1996 6 27 63.358 -114.212 39786.00
1996 6 29 63.278 -113.657 500.00
1996 8 1 53.792 -70.458 375.00
1996 7 23 52.792 -75.042 58835.00
1996 6 12 50.458 -73.958 873.00
1996 7 31 53.1791 -84.2541 12500.00
1996 6 26 62.039 -122.989 1469.00
1996 8 3 52.33 -66.07 1920.00
1996 6 12 50.625 -74.375 5364.00
1996 6 12 53.35 -96.57 1699.50
1996 6 27 61.3 -120.383 220.00
1996 6 12 50.708 -73.542 472.00
1996 7 14 55.59 -95.5 2146.20
1996 6 12 50.708 -75.708 2515.00
1996 7 6 67.067 -132.25 1400.00
1996 6 11 51.042 -75.375 11212.00
1996 8 3 50.208 -73.375 2054.00
1996 6 12 50.458 -72.208 559.00
1996 6 17 61.582 -136.5 17958.18
1996 8 1 53.542 -73.292 10333.00
1996 6 13 50.208 -75.792 4130.00
1996 6 12 49.3802 -86.9656 9100.90
1996 6 12 49.4779 -89.1052 8900.00
1996 6 29 63.325 -113.842 2800.00
1996 6 12 50.0098 -87.0209 250.00
1996 6 27 58.917 -123.583 358.00
1996 8 3 52.42 -65.5 1200.00
1996 8 3 53.37 -65.85 3380.00
1996 6 27 59.48 -121.115 800.00
1996 8 3 53.22 -66.78 7058.00
1996 6 12 50.8166 -87.7736 949.00
1996 6 13 51.292 -76.625 12630.00
1996 6 13 50.292 -74.208 2612.00
1996 6 4 52.917 -88.8962 8800.00
1996 6 13 53.6062 -92.8715 415.00
1996 8 1 53.375 -73.625 2694.00
1996 6 13 50.708 -75.958 13433.00
1996 6 12 50.7337 -88.7784 15967.00
1996 6 12 48.9224 -89.4503 258.70
1996 6 12 50.7378 -88.4809 1410.00
1996 7 26 52.625 -67.125 978.00
1996 9 23 57.88 -98.33 13618.70
1996 7 12 58.78 -99.7 4459.90
1996 7 12 58.92 -100.03 2366.20
1996 6 26 64.717 -124.35 500.00
1996 8 3 52.3 -66.05 7032.00
1996 8 3 52.9407 -83.5521 1100.00
1996 6 12 49.708 -70.792 12644.00
1996 8 19 56.7 -96.9 215.10
1996 6 12 50.542 -72.042 321.00
1996 6 23 62.6 -131.467 14964.04
1996 6 11 51.375 -78.542 611.00
1996 6 12 49.875 -73.792 9524.00
1996 8 11 57.24 -97.03 557.90
1996 6 14 50.6494 -89.8503 304.00
1996 6 28 52.95 -66 2560.00
1996 8 2 50.792 -66.208 207.00
1996 8 1 50.792 -78.042 243.00
1996 7 18 56.35 -96.43 8960.00
1996 8 15 57.25 -97.73 5951.90
1996 6 14 49.1633 -89.0918 277.00
1996 6 12 51.292 -74.208 6297.00
1996 6 3 60.45 -119.2 1600.00
1996 7 20 61.548 -121.041 298.00
1996 7 28 58.731 -104.586 2565.00
1996 6 10 49.8744 -87.327 1920.00
1996 6 28 60.433 -120.883 17531.00
1996 7 26 63.467 -133.417 442.03
1996 6 12 49.2007 -89.011 350.00
1996 6 12 50.979 -90.6068 642.00
1996 8 3 52.48 -63.07 14000.00
1996 7 2 66.26 -125.335 4381.00
1996 6 12 50.5121 -90.2355 8763.00
1996 6 12 51.375 -78.375 292.00
1996 6 20 67.313 -131.25 10600.00
1996 6 18 49.2144 -90.9953 1080.00
1996 6 8 53.13 -100.32 280.20
1996 6 20 67.017 -131.256 14200.00
1996 6 10 50.0238 -81.9563 210.00
1996 6 14 49.1626 -89.1329 233.20
1996 6 13 51.458 -76.542 11985.00
1996 7 17 60.197 -100.746 200.00
1996 6 20 50.2981 -89.8714 260.00
1996 6 9 49.2577 -90.6705 5868.00
1996 6 8 53.0675 -89.0372 10420.00
1996 8 8 51.542 -70.375 2034.00
1996 7 8 63.15 -118.6 1700.00
1996 8 3 53.35 -66.98 700.00
1996 7 4 64.417 -114.733 13641.00
1996 6 10 53.97 -96.08 336.10
1996 6 28 62.971 -113.224 250.00
1996 5 4 51.76 -99.24 1172.70
1996 6 12 50.792 -74.458 11355.00
1996 6 30 53.9345 -88.7898 18000.00
1996 6 21 67.284 -132.3 3000.00
1996 7 10 56.77 -96.33 12018.20
1996 6 12 50.3134 -89.6054 940.00
1996 6 12 49.5865 -90.475 2164.00
1996 6 8 52.5628 -90.2795 11878.00
1996 6 12 50.375 -74.292 17400.00
1996 6 8 53.236 -87.6367 4100.00
1996 6 12 51.875 -76.042 19658.00
1996 6 27 59.3 -122.933 800.00
1996 6 12 51.0884 -87.3498 700.00
1996 8 9 53.65 -57.7 200.00
1996 8 1 51.125 -76.792 7001.00
1996 6 11 50.8043 -90.8712 200.00
1996 6 2 55.038 -105.301 412.00
1996 6 10 53.3721 -93.3231 6552.00
1996 7 28 65.62 -126.422 733.00
1996 6 3 60.1 -121.983 525.00
1996 7 8 66.965 -137.932 569.33
1996 7 12 57.57 -100.55 1875.10
1996 6 29 63.151 -113.573 42156.80
1996 8 9 65.417 -122.95 520.00
1996 6 12 50.125 -71.792 201.00
1996 8 3 52.1 -59.92 200.00
1996 6 12 50.625 -72.125 1512.00
1996 6 3 59.7098 -111.1408 259.00
1996 8 1 53.375 -72.208 700.00
